id,page,type,content_path,original_text,description_llm,keywords_llm
p97_img_4,97,image,data/images/p97_img_4.png,,"A imagem é uma micrografia eletrônica de transmissão (MET) de uma mitocôndria.  A imagem mostra claramente a estrutura interna da mitocôndria, incluindo as cristas mitocondriais, que aparecem como dobras internas da membrana interna, organizadas em forma de lamelas ou pregas paralelas.  Estas cristas aumentam significativamente a área de superfície da membrana interna, onde ocorrem as reações da cadeia transportadora de elétrons e a fosforilação oxidativa.  A matriz mitocondrial, o espaço interno delimitado pela membrana interna, também é visível, aparecendo como uma área granular menos densa que contém ribossomos, DNA mitocondrial e enzimas do ciclo de Krebs.  A membrana externa da mitocôndria, mais lisa e menos estruturada que a interna, também é visível, delimitando a organela. O espaço intermembranar, entre a membrana interna e externa,  é visivelmente menor que a matriz. O fundo da imagem mostra provavelmente o citoplasma celular com elementos celulares adjacentes à mitocôndria. A alta resolução da MET permite a visualização detalhada dos componentes subcelulares da mitocôndria.","Mitocôndria, Micrografia Eletrônica de Transmissão (MET), Cristas mitocondriais, Membrana interna mitocondrial, Membrana externa mitocondrial, Matriz mitocondrial, Espaço intermembranar, Bioenergética, Respiração celular, Fosforilação oxidativa."
p97_txt_1,97,text,,"Apesar de as mitocôndrias apresentarem genoma próprio, que  codificam os tRNAs, rRNAs e algumas proteínas mitocondriais,  a maioria das proteínas mitocondriais é traduzida em ribossomo  citossólicos livres e, posteriormente, importada para o interior da  organela por meio de sinais específicos.","A biogênese mitocondrial depende tanto da expressão gênica mitocondrial quanto nuclear.  Embora as mitocôndrias possuam seu próprio DNA que codifica alguns componentes, a maioria das proteínas mitocondriais é sintetizada nos ribossomos citoplasmáticos e importada para a mitocôndria através de sequências sinalizadoras.  Este processo de importação proteica é crucial para o funcionamento mitocondrial.","Mitocôndria, Biogênese mitocondrial, Importação de proteínas, Genoma mitocondrial, Ribossomos citoplasmáticos, Sinais de localização mitocondrial, Tradução proteica, DNA mitocondrial, tRNA, rRNA."
p97_txt_2,97,text,,"As mitocôndrias são delimitadas por um sistema de duplas  membranas, a membrana interna e a externa, separadas por um  espaço intermembranas. A membrana interna apresenta dobras,  chamadas cristas, que se estendem para o interior, a matriz da or- ganela. Cada um desses compartimentos desempenha diferentes  funções, e a matriz e as cristas representam os principais compar- timentos funcionais das mitocôndrias (Figura 4.3).","O texto descreve a estrutura da mitocôndria, destacando suas duas membranas (interna e externa) separadas pelo espaço intermembranas. A membrana interna forma dobras chamadas cristas, que projetam-se para a matriz mitocondrial, o compartimento principal onde ocorrem muitas reações metabólicas.  A organização em compartimentos é fundamental para a função da organela.","Mitocôndria, Membrana Interna, Membrana Externa, Espaço Intermembranas, Cristas, Matriz Mitocondrial, Compartilhamento, Organela, Respiração Celular, Metabolismo."
p97_txt_3,97,text,,"A matriz contém o genoma mitocondrial e as enzimas respon- sáveis pelas reações centrais do metabolismo oxidativo. Os es- tágios iniciais do metabolismo da glicose, ou glicólise, ocorrem  no citoplasma, onde a glicose é convertida, através de inúmeras  reações enzimáticas, em piruvato. Essa nova via metabólica e de  maior rendimento energético do que a glicólise foi chamada de  fosforilação oxidativa e produz mais de 36 mols de ATP.","O texto descreve a localização da respiração celular, com a glicólise ocorrendo no citoplasma, produzindo piruvato, e a fosforilação oxidativa, de maior rendimento energético, ocorrendo na mitocôndria, onde o piruvato é processado para gerar ATP. A matriz mitocondrial contém o genoma mitocondrial e as enzimas necessárias para a fosforilação oxidativa.","Glicólise, Fosforilação Oxidativa, Mitocôndria, Matriz Mitocondrial, ATP, Piruvato, Metabolismo Oxidativo, Respiração Celular, Genoma Mitocondrial, Citoplasma"
p97_txt_4,97,text,,"Figura 4.3 - Diagrama simplificado dos três estágios do metabolismo celular que leva dos alimentos aos produtos  de descarte nas células animais. Esta série de reações produz ATP, que é então utilizado para promover reações de  biossíntese e outros processos que necessitam de energia na célula. O estágio 1 acontece fora das células. O estágio 2  acontece principalmente no citosol, com exceção da etapa final de conversão do piruvato a grupos acetil na acetil-CoA,  que acontece na mitocôndria. O estágio 3 acontece na mitocôndria. (Ilustração baseada em ALBERTS et al., p. 112).","O texto descreve os três estágios do metabolismo celular em células animais, mostrando a conversão de nutrientes em energia (ATP) para processos celulares.  Os estágios ocorrem em locais celulares específicos: extracelularmente (estágio 1), principalmente no citosol com uma etapa mitocondrial (estágio 2), e exclusivamente na mitocôndria (estágio 3). A produção de ATP impulsiona reações biossintéticas e outras atividades celulares.","Metabolismo celular, ATP, Respiração celular, Mitocôndria, Citosol, Catabolismo, Biossíntese, Piruvato, Acetil-CoA,  Energia celular"
p97_txt_11,97,text,,Todas essas reações  acontecem na ausência  de O2 atmosférico.,"O texto descreve processos metabólicos que ocorrem na ausência de oxigênio atmosférico, indicando a realização de metabolismo anaeróbico.  Essas reações podem incluir fermentação ou respiração anaeróbica, dependendo do organismo e das vias metabólicas presentes.  A ausência de O2 como aceptor final de elétrons é a característica central.","metabolismo anaeróbico, fermentação, respiração anaeróbica,  ausência de oxigênio,  metabolismo celular,  via metabólica, aceptor de elétrons,  anaeróbio"
p98_txt_1,98,text,,"O piruvato formado é então transportado para a mitocôndria,  onde sua oxidação completa até CO2 produz a maior parte de  energia útil, que é o ATP, obtido a partir da degradação da glicose.  Esse processo envolve a oxidação do piruvato em acetil CoA, que é  degradado a CO2 no ciclo do ácido cítrico. A oxidação dos ácidos  graxos também produz acetil CoA, que é metabolizada de forma  similar pelo ciclo do ácido cítrico (Figura 4.4).","O texto descreve a oxidação completa do piruvato na mitocôndria, gerando ATP através do ciclo do ácido cítrico.  Este processo é crucial para a produção de energia celular, sendo semelhante à oxidação de ácidos graxos que também gera acetil-CoA, substrato do ciclo.  A oxidação completa resulta na produção de CO2.","Piruvato, Mitocôndria, Ciclo do Ácido Cítrico, Acetil-CoA, ATP, Oxidação, Respiração Celular, Glicose, Ácidos Graxos, CO2"
p98_txt_2,98,text,,Estágio 2: Degradação das subuni- dades simples a acetil- CoA acompanhada pela  produção de quantida- des limitadas de ATP e  NADH Citosol ATP,"O texto descreve a segunda etapa de um processo metabólico (provavelmente glicólise ou beta-oxidação), onde subunidades simples são degradadas a acetil-CoA, gerando pequenas quantidades de ATP e NADH no citosol.  Esta etapa prepara o substrato para a próxima fase da via metabólica, onde ocorre maior produção de energia.","Degradação, Acetil-CoA, ATP, NADH, Citosol, Glicólise, Beta-oxidação, Metabolismo, Subunidades,  Via metabólica"
p98_txt_3,98,text,,Estágio 1: Degradação de macro- moléculas a subunida- des simples,"O texto descreve a primeira etapa de um processo catabólico, focando na quebra de macromoléculas em unidades menores.  Essa degradação é um passo essencial para a célula obter energia e precursores metabólicos. Mais informações são necessárias para entender o processo específico e o destino das subunidades.","Catabolismo, Degradação, Macromoléculas, Subunidades, Metabolismo, Energia Celular, Precursores Metabólicos, Bioquímica Celular"
p98_txt_4,98,text,,Estágio 3: Oxidação completa da  Acetil-CoA até H₂O e CO₂ acompanhada da produ- ção de grandes quanti- dades de NADH e ATP  nas mitocôndrias,"O texto descreve a terceira etapa da respiração celular, a oxidação completa da Acetil-CoA no interior da mitocôndria.  Este processo gera grandes quantidades de NADH e ATP, moléculas essenciais para a produção de energia celular.  A oxidação completa resulta na formação de água e dióxido de carbono.","Respiração celular, Acetil-CoA, Oxidação, Mitocôndria, NADH, ATP, Ciclo de Krebs, Cadeia transportadora de elétrons, Fosforilação oxidativa, Metabolismo energético"
p98_txt_19,98,text,,membrana plasmática de células eucarióticas NH3 H2O,"O texto fornecido é extremamente conciso e insuficiente para uma análise detalhada.  Apresenta apenas ""membrana plasmática de células eucarióticas NH3 H2O"", sugerindo uma discussão sobre a interação da membrana plasmática de células eucarióticas com amônia (NH3) e água (H2O).  Mais contexto é necessário para um resumo completo e preciso.","Membrana plasmática, Célula eucariótica, Amônia (NH3), Água (H2O), Transporte de membrana, Permeabilidade, Difusão, Osmose"
p98_txt_24,98,text,,"Figura 4.4 - Metabolismo na matriz das mitocôndrias. O piruvato e os ácidos graxos são  importados do citosol e convertidos em acetil CoA é oxidada a CO2 no ciclo do ácido  cítrico, a rota central do metabolismo oxidativo. (Ilustração baseada em COOPER, p. 413).","A figura 4.4 ilustra o metabolismo na matriz mitocondrial, onde o piruvato e ácidos graxos, importados do citosol, são convertidos em acetil-CoA.  Este composto é então oxidado a CO2 através do ciclo do ácido cítrico, a principal via do metabolismo oxidativo.","Mitocôndria, Matriz mitocondrial, Ciclo do ácido cítrico, Metabolismo oxidativo, Piruvato, Ácidos graxos, Acetil-CoA, Respiração celular, Oxidação, CO2"
p99_txt_1,99,text,,"Assim, as enzimas do ciclo do ácido cítrico, que estão localiza- das na matriz mitocondrial, são elementos centrais na degrada- ção oxidativa tanto dos carboidratos como dos ácidos graxos. O  resultado final do ciclo do ácido cítrico (ciclo de Krebs) é a produ- ção de hidrogênio, que fornecerá os prótons e os elétrons (para a  cadeia transportadora de elétrons) e a produção de apenas 2 mols  de ATP por mol de glicose consumida. Sua principal função é,  portanto, produzir elétrons com alta carga de energia e prótons,  gerando CO2. Seu rendimento energético é, portanto, baixo. Além  dessas funções, o ciclo do ácido cítrico fornece metabólitos que  serão usados na síntese de aminoácidos e hidratos de carbono.","O ciclo do ácido cítrico (ciclo de Krebs), localizado na matriz mitocondrial, oxida carboidratos e ácidos graxos, gerando elétrons de alta energia e prótons para a cadeia transportadora de elétrons, além de CO2.  Embora produza pouco ATP diretamente (apenas 2 mols por mol de glicose), sua principal função é fornecer intermediários para a síntese de outras moléculas e elétrons para a fosforilação oxidativa.","Ciclo de Krebs, Ciclo do Ácido Cítrico, Matriz Mitocondrial, Cadeia Transportadora de Elétrons, Fosforilação Oxidativa, Metabolismo Energético, Oxidação,  ATP, Glicose, Ácidos Graxos."
